user_id,status_id,created_at,screen_name,text,source,hashtags
1.0109E+18,1.01814E+18,2018-07-14T14:28:39Z,RegineSchmidt5,"Happy to be in Toronto for the @isa_sociology world congress. Looking forward to present on monday in the RC28 session on ""Migrant Selection: Evidence and Implications""! #isa18wcs
Thanks to @BAGSS5 and @Studienstiftung to make this trip possible!",Twitter Web Client,isa18wcs
1.0109E+18,1.02108E+18,2018-07-22T16:57:26Z,RegineSchmidt5,"A great week with interesting presentations, fascinating research projects, and meeting wonderful people ends.  #isa2018wcs  @BIGSSS_Bremen ❤️@BAGSS5 😉 https://t.co/R4cXbQd8jy",Twitter for Android,
1.0109E+18,1.01904E+18,2018-07-17T02:17:07Z,RegineSchmidt5,"Happy to share my findings on the extent of educational selectivity based on @ESS_Survey and German microcensus @gesis_org with #RC28 community at #isa18wcs in Toronto!
@isa_sociology @BAGSS5 https://t.co/uZt6EZ1HDx",Twitter Web Client,RC28|isa18wcs
3404565485,1.02006E+18,2018-07-19T21:51:02Z,Circuito_CA,Siempre es un placer escuchar a Juan Ignacio Piovani @isa_sociology #isa2018wcs https://t.co/NfeM1DuVif,Twitter for iPhone,isa2018wcs
3404565485,1.02046E+18,2018-07-20T23:57:26Z,Circuito_CA,#isa2018wcs https://t.co/hMDdPHtaSP,Twitter for iPhone,isa2018wcs
3404565485,1.01886E+18,2018-07-16T14:22:24Z,Circuito_CA,"To celebrate the World Congress of the @isa_sociology, the European Journal of Sociology has put together a special collection of top-cited articles, all with free access! #ISA18wcs https://t.co/y2ekjEkwBf",Twitter for iPhone,
3404565485,1.01896E+18,2018-07-16T20:32:56Z,Circuito_CA,"Estamos numa mesa que discute religião no espaço público. Neste momento, ouvimos o caso brasileiro e como agentes religiosos participam ativamente no Congresso. 
#isa2018wcs 
#mesadetrabalho
#Brasil 
#sociologia
#religião https://t.co/GL5o0JL4NC",Twitter for iPhone,isa2018wcs|mesadetrabalho|Brasil|sociologia|religião
3404565485,1.02047E+18,2018-07-21T01:02:21Z,Circuito_CA,Two best questions in the session with journalists were made by sociologists from the Global South (Singapore and Ghana) #isa2018wcs https://t.co/NHRvhd0mAS,Twitter for iPhone,
3404565485,1.01961E+18,2018-07-18T15:50:06Z,Circuito_CA,"Very interesting insights on gendered citizenship in Brazil from Renata Motta's research. For a long time only male workers were recognized as citizens in Brazilian public policies, especially in the rural context. #isa2018wcs",Twitter for iPhone,
3404565485,1.01864E+18,2018-07-15T23:29:42Z,Circuito_CA,Dr. Margaret Abraham speaking about the challenges of power and violence to justice ! Such a moving idea as we begin our @isa_sociology Congress on stolen land of indigenous People's #isa18wcs https://t.co/rRjFlXuIdk,Twitter for iPhone,
3404565485,1.02046E+18,2018-07-20T23:56:47Z,Circuito_CA,#isa2018wcs https://t.co/X0u9MqzfOZ,Twitter for iPhone,isa2018wcs
3404565485,1.01961E+18,2018-07-18T15:43:43Z,Circuito_CA,"A professora @raewynconnell mostra a necessidade de pensarmos o feminismo e as questões de gênero desde uma perspectiva do Sul Global.
#isa2018wcs 
#sociologia 
#SulGlobal https://t.co/2Ya8ix7WMc",Twitter for iPhone,isa2018wcs|sociologia|SulGlobal
3404565485,1.02108E+18,2018-07-22T16:55:39Z,Circuito_CA,Vocês sabiam que durante a #isa2018wcs havia uma sala para oração? https://t.co/KI0gdlk5HL,Twitter for iPhone,isa2018wcs
3404565485,1.01822E+18,2018-07-14T19:39:59Z,Circuito_CA,"Amanhã começa o #isa2018wcs, o maior congresso de #sociologia do mundo, e o C/A está em Toronto para participar nele! Curta o @Circuito_CA aqui e no IG e acompanhe nossas publicações em tempo real! #sociologiaemmovimento #vidaacademica https://t.co/6H59L5LsOg",Twitter Web Client,isa2018wcs|sociologia|sociologiaemmovimento|vidaacademica
3404565485,1.02003E+18,2018-07-19T19:50:03Z,Circuito_CA,"A família de Ivan Varga, quem fora por anos presidente do Research Committee 22 da ISA (Sociologia da Religião), presente na entrega do ""Prêmio para Novos Pesquisadores"". 
#isa2018wcs https://t.co/3r79qQkpyz",Twitter for iPhone,isa2018wcs
3404565485,1.01864E+18,2018-07-15T23:30:03Z,Circuito_CA,"Margaret Abraham, ISA president, begins her Presidential Address #isa18wcs https://t.co/OsEGWs0mbK",Twitter for iPhone,isa18wcs
3404565485,1.02065E+18,2018-07-21T12:38:00Z,Circuito_CA,Bom dia! Estamos na sessão das 8:30 para discutir produção e circulação do conhecimento! #isa2018wcs https://t.co/NzxLBWKMOu,Twitter for iPhone,isa2018wcs
3404565485,1.01965E+18,2018-07-18T18:10:29Z,Circuito_CA,#SelfiecomSociologue Conversando sobre publicações com @Michaelacbenson da @SociologyGold e editora de @TheSocReview no intervalo da #isa2018wcs #SelfiewithSociologist https://t.co/dihag6bx74,Twitter for iPhone,SelfiecomSociologue|isa2018wcs|SelfiewithSociologist
3404565485,1.01864E+18,2018-07-15T23:29:48Z,Circuito_CA,#ISA18WCS opening ceremony. Acknowledging Indigenous owners of the land,Twitter for iPhone,ISA18WCS
3404565485,1.01864E+18,2018-07-15T23:32:37Z,Circuito_CA,"As #isa18wcs begins: We would like to begin by acknowledging that the land on which we gather is the traditional territory of the Haudenosaunee , and most recently, the territory of the Mississaugas of the New Credit First Nation ... https://t.co/tlId9JzZIl",Twitter for iPhone,isa18wcs
3404565485,1.02007E+18,2018-07-19T22:06:12Z,Circuito_CA,RC22 leadership transition: from Jim Spickard to Afe Adogame as RC presidents #isa18wcs https://t.co/Gf8YvVKPuH,Twitter for iPhone,isa18wcs
3404565485,1.01967E+18,2018-07-18T19:44:49Z,Circuito_CA,Prof. Margaret Archer fala sobre morfogênese na sessão dos presidentes da @isa_sociology #isa2018wcs https://t.co/zE0gACAY1u,Twitter for iPhone,isa2018wcs
3404565485,1.01968E+18,2018-07-18T20:19:37Z,Circuito_CA,#SelfiecomSociologue na #isa2018wcs: @jceledonme encontrou @raewynconnell! https://t.co/O9nQknwYmc,Twitter for iPhone,SelfiecomSociologue|isa2018wcs
3404565485,1.01968E+18,2018-07-18T20:34:17Z,Circuito_CA,Communicative Acts in Overcoming Gender Violence at @ISA2018_Toronto by @MartaSolerUB from @UBFacEcoiEmpres and @anavidu from @DerechoDeusto in #isa18wcs session on Talking: An Act Against Gender Violence co-organized by #RC32 #RC25 @isa_sociology https://t.co/lE3UoDnj76 https://t.co/mAxKAKFtqE,Twitter for iPhone,
3404565485,1.02033E+18,2018-07-20T15:34:58Z,Circuito_CA,M Horii discusses the category of religion as object nos as tool at RC22 session room 717A #isa2018wcs https://t.co/jUJvWXwP1N,Twitter for iPhone,isa2018wcs
3404565485,1.02046E+18,2018-07-20T23:57:52Z,Circuito_CA,#isa2018wcs https://t.co/7o9BHpuguI,Twitter for iPhone,isa2018wcs
3404565485,1.01816E+18,2018-07-14T15:37:39Z,Circuito_CA,#AcademicLife is bringing your working environment (mate included!) to a conference! #isa2018wcs #mesadetrabalho #humansofhumanities #sociologiaemmovimento @Circuito_CA https://t.co/hbjGOniW7t,Twitter for iPhone,AcademicLife|isa2018wcs|mesadetrabalho
3404565485,1.02015E+18,2018-07-20T03:47:22Z,Circuito_CA,#SelfiecomSociologue na #isa2018wcs: @jceledonme encontrou @karinabarcenasb https://t.co/xT3l83wkIz,Twitter for iPhone,SelfiecomSociologue|isa2018wcs
3404565485,1.01978E+18,2018-07-19T03:14:50Z,Circuito_CA,"A professora @EloisaMartin7, da nossa equipe no Circuito Acadêmico, eleita vice-presidenta de publicações da @isa_sociology!!! Felizes e orgulhosos! 👏🏻👏🏻👏🏻
#isa2018wcs https://t.co/SqsmY3KLC3",Twitter for iPhone,isa2018wcs
3404565485,1.02065E+18,2018-07-21T12:59:30Z,Circuito_CA,Edmar Machado do C/A apresentando agora na #isa2018wcs ! https://t.co/OlmwqqPBoF,Twitter for iPhone,isa2018wcs
3404565485,1.01903E+18,2018-07-17T01:06:59Z,Circuito_CA,"Margareth Abraham, presidenta da ISA 2014-2018.
#isa2018wcs 
@isa_sociology https://t.co/tFTYPKKByE",Twitter for iPhone,isa2018wcs
3404565485,1.01902E+18,2018-07-17T01:03:46Z,Circuito_CA,"Vão começar os discursos des candidates a compor a mesa diretiva da ISA. 
#isa2018wcs",Twitter for iPhone,isa2018wcs
3404565485,1.02005E+18,2018-07-19T20:44:42Z,Circuito_CA,Now running RC22 Presidential Address at room 717a. Run! Jim Spickard talk is great! #isa2018wcs https://t.co/2zAXfDVA60,Twitter for iPhone,isa2018wcs
3404565485,1.01966E+18,2018-07-18T19:07:55Z,Circuito_CA,"I wish more people treated conference presentations like a conversation with a stranger about an exciting discovery. Tell us a story:
What is your research question?
Why does it matter? 
What did you find? 
Why does it matter?
#isa18wcs",Twitter for iPhone,
3404565485,1.01864E+18,2018-07-15T23:29:17Z,Circuito_CA,"Margareth Abraham, presidenta da International Sociological Association (ISA), inaugurando a XIX Conferência Mundial:“Power, violence and justice: reflections, responses and responsibilities “. #isa2018wcs @Circuito_CA https://t.co/0eaPg3OJzr",Twitter for iPhone,
3404565485,1.01903E+18,2018-07-17T01:26:38Z,Circuito_CA,"#SelfiecomSociologue Com Vineeta Sinha, professora da Universidade Nacional de Cingapura, antes da sessão dos discursos dos candidatos A diretoria da @isa_sociology #isa2018wcs #SelfiewithSociologist https://t.co/BM9XWE3jm6",Twitter Web Client,SelfiecomSociologue
3404565485,1.01937E+18,2018-07-17T23:54:21Z,Circuito_CA,"Vineeta Sinha on how 'Sociological theory beyond the canon' w Farid Alatas came about. Teaching Marx/Weber/Durkheim-&gt; finding Harriet Martineau, Lynn McDonald &amp; critiques of androcentrism of social sciences. Book extending critique to eurocentrism
@isa_sociology #isa18wcs https://t.co/CB7pUcW2js",Twitter for iPhone,
3404565485,1.01929E+18,2018-07-17T18:55:09Z,Circuito_CA,"For those of you who are at #isa18wcs in Toronto: Today at 7.30pm meet the editors &amp; learn about ISA digital publications &amp; initiatives at our session w/ K Low, B Aulenbacher &amp; J Grubner | John Bassett Theatre, Room 102, North Building",Twitter for iPhone,isa18wcs
3404565485,1.0196E+18,2018-07-18T15:22:33Z,Circuito_CA,"Uma mesa de mulheres que debate sobre ""Growing up Female in Post-Colonial and Multi-Ethnic Societies”. 
#isa2018wcs 
@isa_sociology https://t.co/bpNkxXBKzo",Twitter for iPhone,isa2018wcs
3404565485,1.01878E+18,2018-07-16T09:05:38Z,Circuito_CA,"Abertura do Congresso da ISA em poucas palavras. 
The opening of #isa2018wcs in a nutshell https://t.co/woL8LELk0m",Twitter Web Client,isa2018wcs
3404565485,1.01968E+18,2018-07-18T20:10:59Z,Circuito_CA,"Em fala performática, Michael @burawoy chama a produzir teoria sociológica na #isa2018wcs https://t.co/qDgUpGO2u6",Twitter for iPhone,isa2018wcs
3404565485,1.01976E+18,2018-07-19T02:00:46Z,Circuito_CA,@hanafi1962 (American University of  Beirut) was just elected president of @isa_sociology during #ISA2018WCS https://t.co/NxxKerr6C5,Twitter for iPhone,ISA2018WCS
3404565485,1.01921E+18,2018-07-17T13:04:25Z,Circuito_CA,Sergio Costa asks about the ambivalent role of the middle classes and argues there is no alternative to the neoliberal model in emerging economies - questions the term multipolar - places emphasis on national citizenship for inequality  #isa18wcs @ISA2018_Toronto https://t.co/0dR8pVPVrB,Twitter Web Client,
3404565485,1.01864E+18,2018-07-15T23:32:31Z,Circuito_CA,ISA award for excellence in research and practice to Nira Yuval-Davis!! So happy..#isa18wcs #sociology https://t.co/zvpm1RMCHk,Twitter for iPhone,isa18wcs|sociology
3404565485,1.01966E+18,2018-07-18T19:07:36Z,Circuito_CA,"Lucky to see Patricia Hill Collins at #isa2018wcs #isa18wcs today. Speaking alongside Sonia Frías, Richard Miskolci and Grace Khunou on the gender and intersectional violence panel. Plenty of great highlights in this conference program! https://t.co/3PL8PZBKVP",Twitter for iPhone,isa2018wcs|isa18wcs
3404565485,1.01965E+18,2018-07-18T18:27:31Z,Circuito_CA,"Celine-Marie Pascale, American University: Radical hope - the courageous belief that collective good can and will emerge from the actions we take #ISA18WCS #sociology #politicsofhope",Twitter for iPhone,
3404565485,1.01904E+18,2018-07-17T02:10:54Z,Circuito_CA,"A professora @EloisaMartin7, da nossa equipe no Circuito Acadêmico, expõe suas propostas para a vice-presidência de Publicações da ISA. 
#isa2018wcs 
@isa_sociology https://t.co/Kudic58X3T",Twitter for iPhone,isa2018wcs
3404565485,1.01961E+18,2018-07-18T16:07:00Z,Circuito_CA,"No primeiro post dos nossos correspondentes direto da #isa2018wcs, @jceledonme nos conta sobre o processo de seleção das presidências da associação. https://t.co/e9ughKQT9E",Twitter for iPhone,isa2018wcs
3404565485,1.01965E+18,2018-07-18T18:30:14Z,Circuito_CA,Raewynn Connell on decolonising sociology by valuing the work of sociologists from the Global South #isa2018wcs #RC32 #Toronto @isa_sociology https://t.co/YQsBuzNTrV,Twitter for iPhone,isa2018wcs|RC32
3404565485,1.01965E+18,2018-07-18T18:29:52Z,Circuito_CA,"Emocionante que la profesora @raewynconnell haya citado a la gran feminista chilena, Julieta Kirkwood, como um ejemplo de feminismo desde el Sur Global. 
#isa2018wcs https://t.co/BIB0FwwoVN",Twitter for iPhone,
3404565485,1.01905E+18,2018-07-17T02:27:13Z,Circuito_CA,"Acabámos de terminar de ouvir as apresentações para as quatro vice-presidências: Pesquisa, Associações Nacionais, Publicações, Finanças e Afiliação.
#isa2018wcs",Twitter Web Client,isa2018wcs
3404565485,1.01864E+18,2018-07-15T23:30:10Z,Circuito_CA,"#isa18wcs Nira Yuval-Davis,  winner of ISA Award for Excellence in Research and Practice 2018, on doing sociology by turning assumptions into questions",Twitter for iPhone,isa18wcs
3404565485,1.01864E+18,2018-07-15T23:30:26Z,Circuito_CA,M.Abraham: 'gender equality and justice are crucial to democracy' specially 'violence against women needs continous attention' at #isa18wcs,Twitter for iPhone,
3404565485,1.01903E+18,2018-07-17T01:34:45Z,Circuito_CA,"Professor Markus Schulz, da New School for Social Research, terceiro candidato à presidência da ISA. 
#isa2018wcs https://t.co/f5AgkppxRW",Twitter for iPhone,isa2018wcs
3404565485,1.01864E+18,2018-07-15T23:29:52Z,Circuito_CA,"Powerful &amp; hopeful address by M.Abraham at #isa18wcs denouncing populism and associated violence but announcing action and resistance globally: ""a great energy mountain"" Bravo Maggie! ""Sociologists can""",Twitter for iPhone,isa18wcs
3404565485,1.0197E+18,2018-07-18T21:29:57Z,Circuito_CA,Interessante debate dos presidentes da @isa_sociology na mesa organizado pela Prof. Margaret Abraham (presidenta da ISA 2014-2018) #isa2018wcs https://t.co/UphMqZujeQ,Twitter for iPhone,isa2018wcs
3404565485,1.01864E+18,2018-07-15T23:32:00Z,Circuito_CA,Tomando notas para nosso post sobre a abertura do #isa2018wcs. Aguardem! https://t.co/irXJL9KS3N,Twitter for iPhone,isa2018wcs
3404565485,1.01922E+18,2018-07-17T14:14:23Z,Circuito_CA,"#isa18wcs today at 7.30pm in John Bassett Theatre, Rm 102 (North Building) join us for the ISA Publications in Digital Worlds session w/ K Low @NUSingapore, B Aulenbacher &amp; J Grubner @jkulinz &amp; learn more about ISA digital publications &amp; initiatives @isa_sociology @SAGEsociology",Twitter for iPhone,isa18wcs
3404565485,1.01903E+18,2018-07-17T01:14:16Z,Circuito_CA,"Professor Sari Hanafi (@hanafi1962), da Universidade Americana de Beirute, é o primeiro candidato à presidência da ISA. 
#isa2018wcs https://t.co/XHx5odlUFr",Twitter for iPhone,isa2018wcs
3404565485,1.01816E+18,2018-07-14T15:41:41Z,Circuito_CA,O C/A chegou em Toronto para participar do #isa2018wcs! Curta o C/A no IG e no Twitter e acompanhe nossas publicações sobre o maior evento de sociologia do mundo! #sociologiaemmovimento #vidaacademica #vidadeifcsiano https://t.co/dKZVKIqPSa,Twitter for iPhone,isa2018wcs|sociologiaemmovimento|vidaacademica|vidadeifcsiano
3404565485,1.01864E+18,2018-07-15T23:30:21Z,Circuito_CA,"#isa18wcs ‘I am concerned because of the support Trump and  mini-Trumps receive. We are here for discussion, but also for thinking of actions’ @PASoc33 https://t.co/ONSg5Q6WC1",Twitter for iPhone,isa18wcs
3404565485,1.01965E+18,2018-07-18T18:26:57Z,Circuito_CA,"Enjoying this afternoon #isa18wcs  session where @NatalieByfield’s reflecting on the ascendancy of data and digital platforms, and the need to centre race and racism in our sociological analyses of them. Absolutely on point. https://t.co/l4frcRmx61",Twitter for iPhone,isa18wcs
3404565485,1.01965E+18,2018-07-18T18:25:33Z,Circuito_CA,Great dialogue yesterday with @UNHCRCanada @MSF @OxfamEU on refugee situation and policy implications worldwide at #isa2018wcs led by @isa_sociology president M.Abraham. Did you miss it? Ask about it!! https://t.co/w6QM9McQ1R,Twitter for iPhone,
3404565485,1.02011E+18,2018-07-20T00:54:54Z,Circuito_CA,"Junior and senior sociologist sharing at the “Making connections, bridging generations” session. 
#isa2018wcs 
#selfiewithsociologist https://t.co/YsizjYIdrf",Twitter for iPhone,isa2018wcs|selfiewithsociologist
3404565485,1.01965E+18,2018-07-18T18:26:19Z,Circuito_CA,"Great panel: Knowledge and Revolution. However, one of the speakers isnt here today because of the Canadian state's visa restrictions. Needs to be considered in choosing a conference location
https://t.co/l5ShilTh6H #isa18wcs https://t.co/ZMGIkP1r1r",Twitter for iPhone,
3404565485,1.0192E+18,2018-07-17T12:46:03Z,Circuito_CA,Our team member @Kinnon_Ross explains how complicated accessing transition medicine is for trans people perceived to have complex mental health issues at the World Sociology Congress #isa18wcs https://t.co/sR8EcQwlWa,Twitter Web Client,
3404565485,1.01922E+18,2018-07-17T14:14:11Z,Circuito_CA,Join us this afternoon to discuss publications in the session organised by @isa_sociology RC32 Women in Society #isa2018wcs https://t.co/xjSZlBCr3I,Twitter for iPhone,
3404565485,1.01965E+18,2018-07-18T18:30:29Z,Circuito_CA,"Listening to De Souza Santos! ""We can't afford to be pesimista if we're working with activists"" @isa_sociology #isa2018wcs isa https://t.co/B9Dr6vQKT9",Twitter for iPhone,isa2018wcs
3404565485,1.01891E+18,2018-07-16T17:17:34Z,Circuito_CA,"@EloisaMartin7, da @ufrj apresenta ""Textures of the sacred, or how popular religion could renew religious studies” na mesa que discute teoria social e religião. #isa2018wcs @Circuito_CA . https://t.co/e6FRsL9tgx",Twitter for iPhone,
3404565485,1.01967E+18,2018-07-18T19:57:32Z,Circuito_CA,"#isa2018wcs Incrível mesa de sociólogues discutindo poder, violência e justiça: Margaret Archer, @burawoy, P. Sztompka, A. Martinelli, M. Wieviorka  e Margaret Abraham https://t.co/4yFdcCJgvd",Twitter for iPhone,isa2018wcs
3404565485,1.01903E+18,2018-07-17T01:24:17Z,Circuito_CA,"Professora Sujata Patel, da Universidade de Hyderabad, segunda candidata à presidência da ISA.
#isa2018wcs https://t.co/G8DJzUZajQ",Twitter for iPhone,isa2018wcs
3404565485,1.01974E+18,2018-07-19T00:11:15Z,Circuito_CA,"Daqui a pouco serão realizadas as eleições da diretoria da ISA. Entenda quem são os candidatos e como funcionam as eleições neste post, escrito por um dos nossos correspondentes (@jceledonme): https://t.co/e9ughKQT9E

#isa2018wcs",Twitter for iPhone,isa2018wcs
3404565485,1.0188E+18,2018-07-16T10:01:41Z,Circuito_CA,#isa18wcs kicked off with first nation dancers “Welcome to Turtle Island” @isa_sociology #Toronto #Canada 🇨🇦 https://t.co/o8DDDuUuVB,Twitter Web Client,isa18wcs|Toronto|Canada
3404565485,1.01971E+18,2018-07-18T22:23:30Z,Circuito_CA,Mar Griera (Uni of Barcelona) talks about yoga classes in prisionsand discusses classical theoretical approaches #RC22 #isa2018wcs https://t.co/MN7EPKQzpe,Twitter for iPhone,RC22
3404565485,1.01882E+18,2018-07-16T11:37:31Z,Circuito_CA,"Opening session for the @isa_sociology #ISA18WCS is underway. 5000 sociologists from over 102 countries examining the themes of justice, power &amp; violence across 1,200 sessions! https://t.co/3sPC1wI7YU",Twitter for iPhone,ISA18WCS
9.48832E+17,1.02107E+18,2018-07-22T16:49:15Z,becker_regi,"A great week with interesting presentations, fascinating research projects, and meeting wonderful people ends.  #isa2018wcs  @BIGSSS_Bremen ❤️@BAGSS5 😉 https://t.co/R4cXbQd8jy",Twitter Web Client,isa2018wcs
