Equal-cost_multi-path_routing,Equal-cost_multi-path_routing,en,Equal-cost_multi-path_routing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Real-time_Transport_Protocol,Real-time_Transport_Protocol,en,Real-time_Transport_Protocol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,3,0,0,0,0,0,0,0,1,0,0,2,1,1,0,0,2,1,1,0,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,2,1,0,0,0,1,9,2,1,2,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,1,0,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Semantic_analysis_(machine_learning),Semantic_analysis_(machine_learning),en,Semantic_analysis_(machine_learning),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cognitive_robotics,Cognitive_robotics,en,Cognitive_robotics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dataflow,Dataflow,en,Dataflow,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,2,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
Internet_of_things,Internet_of_things,en,Internet_of_things,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,8,0,0,0,0,1,0,1,0,0,0,1,2,0,0,0,1,2,0,2,1,2,0,0,0,0,0,4,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,4,3,0,1,1,4,1,3,8,4,1,3,6,5,1,1,1,2,2,1,1,3,3,1,4,9,3,21,4,12,9,4,21,3,9,8,8,8,11,9,8,12,22,5,11,13,5,6,15,7,6,13,10,5,21,5,5,7,6,13,6,22
Machine_learning,Machine_learning,en,Machine_learning,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,1,1,2,3,0,0,1,1,0,0,0,2,0,1,0,0,0,2,1,2,5,1,1,2,0,0,1,0,1,2,0,0,2,0,0,2,1,1,0,0,5,2,2,9,2,2,2,2,1,3,1,2,1,2,1,0,2,0,0,4,3,0,1,0,2,2,1,0,1,2,1,1,1,2,1,0,2,1,1,1,1,1,1,2,1,0,0,2,1,1,0,1,0,5,4,4,1,5,1,1,3,2,10,2,3,10,1,2,2,3,2,7,4,0,1,6,2,4,2,2,1,2,5,9,4,2,4,3,3,2,4,4,3,5,3,6,2,6,8
Software-defined_radio,Software-defined_radio,en,Software-defined_radio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,2,2,2,6,0,1,0,1,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,3,1,2,1,1,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,1,2,0,1,1,0,0,1,1,0,0,1,0,1,0,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Speech_recognition,Speech_recognition,en,Speech_recognition,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,2,2,3,0,1,1,2,1,4,1,0,2,3,6,1,0,3,2,2,6,4,3,2,4,1,1,2,5,3,7,2,2,1,1,5,2,2,0,2,3,2,8,2,4,1,3,0,1,5,1,1,3,1,0,2,9,1,5,1,5,1,2,1,1,2,1,2,2,3,1,1,3,1,2,2,1,0,3,3,4,1,1,2,5,2,4,1,0,0,0,0,2,0,1,0,0,1,1,0,1,0,0,0,2,3,0,1,3,0,0,0,1,0,1,0,0,0,0,0,2,1,0,0,0,0,1,2,0,0,0,1,0,0,0,3,0,0,0,1,0,1,0,1,1,0,1,0,0,2,0,1,0,1,1,2,2,0,0,1
Mobile_edge_computing,Mobile_edge_computing,en,Mobile_edge_computing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Quantum_computing,Quantum_computing,en,Quantum_computing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,3,1,6,3,2,1,4,0,3,2,1,1,0,2,2,2,5,3,15,4,5,2,1,4,1,2,0,3,6,5,5,7,6,4,4,4,4,4,2,4,0,4,5,1,1,1,2,1,1,6,3,2,2,5,2,1,2,4,1,2,1,2,2,1,0,2,2,3,2,2,3,1,3,1,1,1,0,2,0,2,4,0,0,2,2,3,0,2,2,2,1,4,4,2,4,3,5,4,4,1,0,2,1,2,1,7,0,0,0,4,3,3,6,4,0,3,0,0,0,4,0,1,4,2,1,2,0,0,2,0,0,3,1,0,2,0,0,0,1,1,3,1,5,1,1,1,0,0,2,3,0,4,4,2,0
Supercomputer,Supercomputer,en,Supercomputer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,3,2,8,0,0,1,1,3,5,1,4,7,2,8,7,5,5,6,7,9,9,11,4,11,16,10,9,4,2,5,28,3,10,3,4,14,5,4,5,7,5,5,13,4,8,4,2,8,16,5,5,3,1,5,15,6,6,4,3,1,5,3,0,1,1,2,6,8,3,2,3,5,2,2,5,12,9,1,7,1,2,1,2,5,4,2,3,7,7,2,7,2,11,4,6,5,8,3,5,10,0,1,4,7,7,2,4,1,3,5,2,2,0,2,5,10,2,1,2,5,1,2,5,3,5,2,5,3,1,1,2,7,4,0,1,1,1,3,4,3,3,2,2,5,1,0,1,1,0,7,3,1,8,2,3,1,1,7,6,2
Next_Generation_Mobile_Networks,Next_Generation_Mobile_Networks,en,Next_Generation_Mobile_Networks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Recursive_InterNetwork_Architecture_(RINA),Recursive_InterNetwork_Architecture_(RINA),en,Recursive_InterNetwork_Architecture_(RINA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Conversational_Monitor_System,Conversational_Monitor_System,en,Conversational_Monitor_System,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Internet_exchange_point,Internet_exchange_point,en,Internet_exchange_point,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
World_Wide_Web_Consortium,World_Wide_Web_Consortium,en,World_Wide_Web_Consortium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,2,0,1,0,0,1,1,1,0,1,1,0,3,1,1,5,1,3,0,0,2,0,0,0,2,0,1,2,0,0,0,3,1,2,1,3,1,0,4,1,2,0,1,0,0,0,4,2,0,0,0,0,2,2,1,2,2,2,1,2,0,0,1,3,0,2,0,0,3,2,0,0,0,1,4,1,0,0,1,0,0,3,2,8,0,0,3,0,0,1,0,1,0,2,1,1,6,0,2,5,1,2,2,1,1,1,1,3,0,0,3,1,0,0,4,0,1,0,2,1,0,2,0,3,1,1,0,1,0,0,3,0,2,2,5,3,5,0,0,1,3,3,0,0,1,0,1,1,0,2,0,3
Blockchain,Blockchain,en,Blockchain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,0,0,2,9,3,2,11,1,6,7,1,9,11,24,9,4,9,4,1,4,10,4,5,3,4,8,15,21,33,12,23,16,15,4
Secure_multi-party_computation,Secure_multi-party_computation,en,Secure_multi-party_computation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OpenBSD,OpenBSD,en,OpenBSD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,2,3,4,7,7,5,12,3,2,38,4,3,3,4,5,5,0,1,2,3,4,2,0,4,1,2,2,1,5,1,1,2,0,1,5,0,2,5,1,0,0,4,0,2,0,0,2,2,1,3,1,2,0,0,2,2,3,1,1,1,0,1,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Virtual_reality,Virtual_reality,en,Virtual_reality,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,1,2,0,0,5,3,2,10,2,1,7,2,1,1,2,6,8,9,3,10,0,9,6,21,5,5,32,17,11,10,12,5,6,7,5,12,3,10,4,4,11,2,6,12,3,6,1,2,2,3,1,4,6,2,2,4,7,6,3,5,1,9,8,1,4,6,3,1,0,2,2,2,1,0,2,1,0,3,10,5,5,0,2,0,0,0,1,1,0,4,2,5,1,1,2,1,2,3,1,2,4,2,2,3,3,3,5,0,0,2,2,0,1,4,2,1,1,2,0,2,2,1,4,7,6,2,2,4,13,7,4,10,1,8,7,20,12,9,9,16,10,12,11,13,10,6,8,13,7,11,10,12,7,5,5,10,4
